X,Y,Z
3715.503,4538.48,-381802.03125
3718.133,4592.81,-381802.03125
3986.163,4935.86,-381802.03125
3798.543,5378.09,-381802.03125
3792.363,5401.23,-381802.03125
3773.723,5407.4,-381802.03125
3753.913,5411.89,-381802.03125
3748.703,5436.61,-381802.03125
504.833,5166.97,-381802.03125
491.013,5174.4,-381802.03125
474.563,5154.91,-381802.03125
468.223,5241.91,-381802.03125
484.113,5578.87,-381802.03125
467.893,5573.3,-381802.03125
249.703,4752.94,-381802.03125
235.603,4736.68,-381802.03125
222.353,4735.36,-381802.03125
248.923,5580.06,-381802.03125
233.623,5587.77,-381802.03125
183.463,4751.14,-381802.03125
169.723,4737.68,-381802.03125
-2331.527,6858.97,-381802.03125
-2354.857,6863.48,-381802.03125
-2569.707,4816.9,-381802.03125
-2584.067,4811.15,-381802.03125
-3997.767,1113.57,-381802.03125
-3980.837,1097.61,-381802.03125
-3968.737,1082.83,-381802.03125
-3953.647,1067.5,-381802.03125
-3954.157,1055.58,-381802.03125
-3952.677,1043.26,-381802.03125
-3945.277,1029.75,-381802.03125
-3949.587,1018.67,-381802.03125
-3951.907,1007.19,-381802.03125
-3953.217,995.51,-381802.03125
-3962.337,985.35,-381802.03125
-3968.497,974.58,-381802.03125
-3963.807,961.74,-381802.03125
-3968.917,950.77,-381802.03125
-3964.147,937.97,-381802.03125
-3977.067,928.39,-381802.03125
-3968.287,914.91,-381802.03125
-3989.057,894.69,-381802.03125
-3413.067,786.25,-381802.03125
-3966.297,867.1,-381802.03125
-3965.217,855.09,-381802.03125
-3945.337,840.11,-381802.03125
-3438.267,749.46,-381802.03125
-3461.547,742.78,-381802.03125
-3475.927,734.64,-381802.03125
-3472.477,723.81,-381802.03125
-3808.107,750.45,-381802.03125
-3766.557,722.29,-381802.03125
-3717.457,704.67,-381802.03125
-3715.887,693.48,-381802.03125
-3657.737,675.18,-381802.03125
-3628.287,660.76,-381802.03125
-3620.637,649.14,-381802.03125
-3677.507,645.13,-381802.03125
-3685.697,635.23,-381802.03125
-3677.957,623.52,-381802.03125
-3653.277,610.03,-381802.03125
-3667.347,600.77,-381802.03125
-3668.447,590.11,-381802.03125
-3658.577,578.36,-381802.03125
-3647.677,566.57,-381802.03125
-3597.907,551.22,-381802.03125
-3502.267,532.01,-381802.03125
-3515.127,522.87,-381802.03125
-3621.627,521.61,-381802.03125
-3657.387,513.93,-381802.03125
-2023.327,374.33,-381802.03125
-2025.767,368.6,-381802.03125
-2068.097,365.78,-381802.03125
-2026.627,356.83,-381802.03125
-3534.637,452.24,-381802.03125
-2545.357,378.34,-381802.03125
-2586.737,373.46,-381802.03125
-2688.017,371.83,-381802.03125
-2741.387,366.96,-381802.03125
-3032.417,374.27,-381802.03125
-3455.337,386.45,-381802.03125
-3410.877,374.3,-381802.03125
-3432.307,365.31,-381802.03125
-3408.747,354.35,-381802.03125
-3393.147,343.83,-381802.03125
-3409.497,334.53,-381802.03125
-2634.237,299.66,-381802.03125
-2656.457,292.65,-381802.03125
-2668.667,285.25,-381802.03125
-2665.867,277.42,-381802.03125
-3288.907,282.47,-381802.03125
-3335.077,273.72,-381802.03125
-3324.237,263.87,-381802.03125
-2491.427,244.37,-381802.03125
-3231.467,243.72,-381802.03125
-3207.537,234.18,-381802.03125
-3211.577,224.87,-381802.03125
-3213.597,215.54,-381802.03125
-3204.587,206.22,-381802.03125
-3196.547,196.96,-381802.03125
-3190.477,187.72,-381802.03125
-2770.307,175.21,-381802.03125
-2702.197,168.34,-381802.03125
-2694.047,160.65,-381802.03125
-2672.887,153.31,-381802.03125
-2677.687,145.41,-381802.03125
-2672.477,137.78,-381802.03125
-2678.237,129.82,-381802.03125
-2690.977,121.59,-381802.03125
-2685.697,113.96,-381802.03125
-2717.367,104.86,-381802.03125
-1885.817,133.12,-381802.03125
-2660.737,91.66,-381802.03125
-2632.397,85.31,-381802.03125
-2596.057,79.54,-381802.03125
-1935.657,108.41,-381802.03125
-1943.327,102.33,-381802.03125
-2612.747,55.82,-381802.03125
-2610.277,48.36,-381802.03125
-2651.687,37.98,-381802.03125
-2683.087,28.05,-381802.03125
-1929.517,74.99,-381802.03125
-2656.027,14.42,-381802.03125
-1999.447,58.23,-381802.03125
-1987.027,53.4,-381802.03125
3748.164,4551.09,-381975.96875
3729.664,4555.16,-381975.96875
3680.374,4548.62,-381975.96875
3778.134,4689.93,-381975.96875
3983.584,5017.44,-381975.96875
3797.754,5377.28,-381975.96875
3780.954,5385.9,-381975.96875
3757.824,5417.56,-381975.96875
3742.674,5428.48,-381975.96875
502.494,5146.08,-381975.96875
489.534,5161.46,-381975.96875
475.334,5164.87,-381975.96875
459.814,5154.29,-381975.96875
445.804,5159.6,-381975.96875
434.834,5199.74,-381975.96875
442.954,5467.03,-381975.96875
436.594,5576.95,-381975.96875
234.784,4724.69,-381975.96875
222.164,4735.36,-381975.96875
214.884,4860.86,-381975.96875
233.394,5586.77,-381975.96875
184.384,4778.12,-381975.96875
170.614,4765.66,-381975.96875
156.764,4749.16,-381975.96875
-2353.376,6858.77,-381975.96875
-2370.676,6846.25,-381975.96875
-2584.746,4812.03,-381975.96875
-2600.076,4807.98,-381975.96875
-3997.546,1004.23,-381975.96875
-3989.306,978.53,-381975.96875
-3968.906,962.67,-381975.96875
-3942.556,945.84,-381975.96875
-3939.746,933.48,-381975.96875
-3916.226,917.43,-381975.96875
-3926.136,907.43,-381975.96875
-3988.236,906.45,-381975.96875
-3965.586,890.65,-381975.96875
-3922.166,871.52,-381975.96875
-3928.996,860.93,-381975.96875
-3925.916,848.71,-381975.96875
-3974.166,844.66,-381975.96875
-3975.986,833.1,-381975.96875
-2580.936,608.35,-381975.96875
-2626.576,607.51,-381975.96875
-3021.496,657.64,-381975.96875
-3897.786,774.6,-381975.96875
-3139.876,656.37,-381975.96875
-3109.446,642.88,-381975.96875
-3858.916,734.71,-381975.96875
-3863.386,723.89,-381975.96875
-2625.106,552.86,-381975.96875
-2706.436,555.36,-381975.96875
-2646.876,540.05,-381975.96875
-2659.726,533.78,-381975.96875
-2623.886,521.75,-381975.96875
-2505.546,500.52,-381975.96875
-2421.886,483.85,-381975.96875
-2442.546,478.96,-381975.96875
-2458.216,473.44,-381975.96875
-2491.786,469.66,-381975.96875
-2535.306,466.67,-381975.96875
-2556.936,461.32,-381975.96875
-2566.596,454.73,-381975.96875
-2554.336,446.1,-381975.96875
-2530.096,436.49,-381975.96875
-2515.786,427.88,-381975.96875
-2495.456,418.85,-381975.96875
-2517.976,413.33,-381975.96875
-2540.476,407.69,-381975.96875
-2557.986,401.54,-381975.96875
-2565.496,394.6,-381975.96875
-2578.976,388.02,-381975.96875
-2605.416,382.19,-381975.96875
-2536.026,370.34,-381975.96875
-2510.516,361.45,-381975.96875
-2449.026,350.72,-381975.96875
-2456.396,343.97,-381975.96875
-2442.776,336.14,-381975.96875
-2470.096,330.31,-381975.96875
-2479.406,323.53,-381975.96875
-2466.726,315.79,-381975.96875
-2477.996,309.04,-381975.96875
-2484.256,302.05,-381975.96875
-2501.496,295.38,-381975.96875
-2598.676,290.95,-381975.96875
-3303.636,301.98,-381975.96875
-2751.026,279.42,-381975.96875
-2787.196,272.16,-381975.96875
-2826.346,264.75,-381975.96875
-3212.436,262.22,-381975.96875
-2163.636,240.5,-381975.96875
-2209.696,234.62,-381975.96875
-2172.746,227.98,-381975.96875
-2083.776,221.4,-381975.96875
-1988.786,215.33,-381975.96875
-1956.776,209.65,-381975.96875
-1934.756,204.09,-381975.96875
-1939.716,198.43,-381975.96875
-1953.656,192.63,-381975.96875
-1957.586,186.9,-381975.96875
-1942.496,181.48,-381975.96875
-1955.386,175.57,-381975.96875
-1952.266,169.97,-381975.96875
-1967.126,163.91,-381975.96875
-1984.956,157.67,-381975.96875
-1976.786,152.17,-381975.96875
-1929.626,148.06,-381975.96875
-1817.496,146.67,-381975.96875
-1734.366,144.76,-381975.96875
-1689.196,141.68,-381975.96875
-1684.976,136.96,-381975.96875
-1719.696,130.35,-381975.96875
-1747.406,123.9,-381975.96875
-1776.096,117.23,-381975.96875
-1767.816,112.53,-381975.96875
-1793.456,105.82,-381975.96875
-1830.056,98.25,-381975.96875
-2013.296,80.67,-381975.96875
-2783.026,21.09,-381975.96875
-2777.466,13.36,-381975.96875
-2680.146,12.61,-381975.96875
-1810.226,73.11,-381975.96875
-2791.546,-12.14,-381975.96875
3724.998,4549.86,-382158.75
3706.518,4553.85,-382158.75
3665.378,4531.1,-382158.75
3668.948,4560.85,-382158.75
3986.688,5021.29,-382158.75
3778.098,5350.71,-382158.75
3776.128,5379.45,-382158.75
3747.768,5403.79,-382158.75
3730.328,5411.43,-382158.75
462.148,5180.18,-382158.75
446.518,5168.57,-382158.75
433.158,5181.81,-382158.75
439.298,5425.19,-382158.75
435.518,5564.99,-382158.75
236.588,4760.64,-382158.75
222.618,4746.34,-382158.75
208.018,4717.02,-382158.75
232.718,5573.78,-382158.75
217.708,5588.43,-382158.75
169.828,4747.67,-382158.75
156.528,4745.16,-382158.75
-2347.132,6840.85,-382158.75
-2370.102,6844.37,-382158.75
-2388.702,6835.57,-382158.75
-2597.712,4803.63,-382158.75
-2611.052,4796.06,-382158.75
-3965.392,1339.44,-382158.75
-3932.062,1317.64,-382158.75
-3937.182,1306.74,-382158.75
-3959.622,1300.58,-382158.75
-2933.362,1000.64,-382158.75
-2884.402,978.54,-382158.75
-2902.092,974.21,-382158.75
-2920.742,970.03,-382158.75
-2911.302,958.57,-382158.75
-3947.952,1211.47,-382158.75
-3935.312,1196.12,-382158.75
-3952.712,1188.27,-382158.75
-2747.782,882.83,-382158.75
-3954.762,1091.77,-382158.75
-3936.782,1075.78,-382158.75
-3937.322,1063.91,-382158.75
-3985.742,1062.24,-382158.75
-2446.642,697.73,-382158.75
-2437.242,688.52,-382158.75
-2454.322,684.45,-382158.75
-2452.732,676.76,-382158.75
-2447.182,668.35,-382158.75
-2444.552,660.53,-382158.75
-2439.932,652.36,-382158.75
-2445.132,645.97,-382158.75
-2447.362,639.03,-382158.75
-2464.362,634.61,-382158.75
-2471.482,628.44,-382158.75
-2439.132,615.74,-382158.75
-3946.752,852.06,-382158.75
-2488.832,609.08,-382158.75
-3925.682,825.26,-382158.75
-3898.772,809.47,-382158.75
-2517.882,591.23,-382158.75
-2497.202,580.72,-382158.75
-2483.412,571.33,-382158.75
-2488.392,564.67,-382158.75
-2494.352,558.12,-382158.75
-2344.702,530.57,-382158.75
-2407.082,531.86,-382158.75
-2306.832,511.83,-382158.75
-2523.982,532.37,-382158.75
-2527.872,525.4,-382158.75
-3601.062,646.76,-382158.75
-3081.862,575.36,-382158.75
-3108.722,569.35,-382158.75
-3097.822,558.99,-382158.75
-3185.302,559.35,-382158.75
-2662.182,494.91,-382158.75
-3224.062,544.6,-382158.75
-3149.372,527.71,-382158.75
-3160.222,519.52,-382158.75
-3133.222,507.72,-382158.75
-3110.162,496.45,-382158.75
-3084.062,485.06,-382158.75
-3099.782,477.36,-382158.75
-3128.442,470.63,-382158.75
-2154.202,384.63,-382158.75
-3266.482,462.82,-382158.75
-3076.702,439.42,-382158.75
-3112.252,432.93,-382158.75
-2167.002,360.33,-382158.75
-2196.362,355.9,-382158.75
-2122.902,344.99,-382158.75
-2143.232,339.99,-382158.75
-2084.682,330.49,-382158.75
-2116.962,326.12,-382158.75
-3041.142,365.86,-382158.75
-2983.632,354.31,-382158.75
-3097.912,350.63,-382158.75
-3180.222,344.98,-382158.75
-2585.022,313.11,-382158.75
-3192.922,326.92,-382158.75
-2613.532,298.99,-382158.75
-2492.812,287.85,-382158.75
-2438.032,279.16,-382158.75
-2392.222,271,-382158.75
-2416.372,264.54,-382158.75
-2396.512,257.17,-382158.75
-2463.612,251.2,-382158.75
-2536.702,244.9,-382158.75
-2327.792,235.67,-382158.75
-2201.842,228.16,-382158.75
-2112.872,221.49,-382158.75
-2119.882,215.35,-382158.75
-2159.872,209.09,-382158.75
-2339.842,201.8,-382158.75
-2310.802,195.25,-382158.75
-2306.732,188.58,-382158.75
-2369.642,180.98,-382158.75
-2410.522,173.39,-382158.75
-2318.412,168.24,-382158.75
-2253.282,163.01,-382158.75
-2208.132,157.64,-382158.75
-2407.872,145.44,-382158.75
-2476.632,136.25,-382158.75
-2633.292,123.6,-382158.75
-2724.952,112.49,-382158.75
-2759.612,103.15,-382158.75
-2807.232,93.05,-382158.75
-2727.172,72.71,-382158.75
-2681.812,67.26,-382158.75
-2618.472,63.13,-382158.75
-2607.042,56.19,-382158.75
-2642.492,46.32,-382158.75
-2599.092,41.51,-382158.75
-2342.712,44.97,-382158.75
-2213.572,47.9,-382158.75
-2108.402,49.69,-382158.75
-2142.792,40.73,-382158.75
3721.665,4546.07,-382331.5
3727.245,4578.17,-382331.5
3673.085,4540.24,-382331.5
3677.265,4570.78,-382331.5
3986.855,4965.06,-382331.5
3980.705,4985.86,-382331.5
3975.755,5008.21,-382331.5
3960.515,5018.22,-382331.5
3948.425,5032.06,-382331.5
3990.275,5413.78,-382331.5
3788.695,5365.21,-382331.5
3761.295,5359.27,-382331.5
3743.015,5397.3,-382331.5
3727.335,5407.37,-382331.5
447.355,5178.52,-382331.5
431.245,5160.89,-382331.5
417.445,5169.11,-382331.5
414.815,5313.83,-382331.5
419.485,5561.26,-382331.5
222.445,4744.35,-382331.5
208.695,4733,-382331.5
232.255,5564.79,-382331.5
217.015,5573.45,-382331.5
169.595,4743.68,-382331.5
156.705,4752.16,-382331.5
-2349.545,6847.45,-382331.5
-2371.185,6847.19,-382331.5
-2380.305,6812.05,-382331.5
-2596.795,4801.89,-382331.5
-2607.165,4789.11,-382331.5
-2334.455,920.68,-382331.5
-2344.165,916.19,-382331.5
-2351.945,911.08,-382331.5
-2350.125,903.12,-382331.5
-2358.835,898.24,-382331.5
-2374.275,895.25,-382331.5
-2355.075,882.34,-382331.5
-2344.495,871.99,-382331.5
-2362.775,869.72,-382331.5
-3959.255,960.82,-382331.5
-3046.315,761.22,-382331.5
-2974.025,739.32,-382331.5
-2984.405,732.22,-382331.5
-3993.355,895.36,-382331.5
-3939.105,874.33,-382331.5
-3501.905,790.62,-382331.5
-3486.785,777.73,-382331.5
-3583.225,782.63,-382331.5
-3794.345,804.81,-382331.5
-3803.945,794.99,-382331.5
-3848.145,790.29,-382331.5
-3861.675,780.85,-382331.5
-3831.635,765.07,-382331.5
-3800.535,749.33,-382331.5
-3723.815,727.5,-382331.5
-2793.715,591.09,-382331.5
-2972.265,606.37,-382331.5
-3496.065,665.1,-382331.5
-2395.065,516.12,-382331.5
-2364.175,505.26,-382331.5
-2408.695,503.63,-382331.5
-2397.605,495.24,-382331.5
-3275.715,588.4,-382331.5
-3183.365,568.49,-382331.5
-3133.675,553.75,-382331.5
-3154.535,546.74,-382331.5
-3243.035,546.53,-382331.5
-2364.315,449.66,-382331.5
-2320.205,438.47,-382331.5
-2285.995,428.47,-382331.5
-2300.545,423.09,-382331.5
-3591.195,529.51,-382331.5
-2223.005,403.05,-382331.5
-2223.535,396.59,-382331.5
-2223.065,390.06,-382331.5
-2253.475,385.87,-382331.5
-2422.515,391.64,-382331.5
-2380.125,381.59,-382331.5
-2334.705,371.59,-382331.5
-2337.145,364.94,-382331.5
-2347.545,358.76,-382331.5
-3180.535,400.59,-382331.5
-2420.235,349.11,-382331.5
-2408.635,341.45,-382331.5
-2386.015,333.32,-382331.5
-2406.335,327.32,-382331.5
-2271.775,314.42,-382331.5
-2355.255,304.37,-382331.5
-2392.485,298.83,-382331.5
-2411.705,292.49,-382331.5
-2419.925,285.72,-382331.5
-2338.145,276.53,-382331.5
-2156.365,265.47,-382331.5
-2115.505,258.36,-382331.5
-2065.635,251.34,-382331.5
-2076.735,245.5,-382331.5
-2107.805,239.84,-382331.5
-2113.875,233.77,-382331.5
-2210.915,228.21,-382331.5
-3179.935,224.77,-382331.5
-3110.955,215.52,-382331.5
-3091.945,206.53,-382331.5
-3144.905,197.25,-382331.5
-2214.875,196.07,-382331.5
-2244.805,189.3,-382331.5
-2303.715,181.93,-382331.5
-3028.505,162.7,-382331.5
-3050.335,153.46,-382331.5
-2193.375,164.4,-382331.5
-3038.925,136.02,-382331.5
-2072.085,155.16,-382331.5
-2499.685,135.52,-382331.5
-2639.365,123.39,-382331.5
-2513.175,120.47,-382331.5
-2445.945,115.89,-382331.5
-2937.185,87.4,-382331.5
-2136.655,116.01,-382331.5
-2132.365,110,-382331.5
-2969.905,60.03,-382331.5
-2921.515,54.04,-382331.5
-2892.085,47.24,-382331.5
-2845.675,41.64,-382331.5
-2822.205,34.84,-382331.5
-2514.355,47.18,-382331.5
-2496.895,41.06,-382331.5
-2589.135,27.07,-382331.5
-2647.405,15.1,-382331.5
-2655.785,6.69999999999999,-382331.5
-2659.155,-1.34,-382331.5
3722.324,4546.82,-382472.5
3712.304,4560.69,-382472.5
3666.944,4558.56,-382472.5
3647.864,4561.57,-382472.5
3992.894,5000.44,-382472.5
3984.064,5018.21,-382472.5
3956.074,5012.82,-382472.5
3938.284,5019.69,-382472.5
3991.524,5446.84,-382472.5
3974.474,5456.05,-382472.5
3776.254,5348.3,-382472.5
3755.984,5352.01,-382472.5
3737.744,5390.01,-382472.5
3724.424,5403.31,-382472.5
458.524,5142.34,-382472.5
444.374,5145.66,-382472.5
430.024,5146.94,-382472.5
416.264,5155.16,-382472.5
402.214,5160.35,-382472.5
387.514,5157.52,-382472.5
376.174,5198.52,-382472.5
382.884,5488.83,-382472.5
372.594,5561.76,-382472.5
223.644,4768.32,-382472.5
209.414,4747.98,-382472.5
200.414,4843.49,-382472.5
216.654,5564.45,-382472.5
173.364,4841.6,-382472.5
157.064,4762.15,-382472.5
143.514,4752.6,-382472.5
-2364.116,6827.42,-382472.5
-2388.426,6834.63,-382472.5
-2407.676,6827.67,-382472.5
-2601.716,4779.55,-382472.5
-2611.006,4765.03,-382472.5
-3409.826,1139.04,-382472.5
-2714.776,808.31,-382472.5
-2684.906,761.03,-382472.5
-3706.346,946.65,-382472.5
-3723.186,938.74,-382472.5
-2502.506,693.66,-382472.5
-2308.336,649.52,-382472.5
-2326.306,645.91,-382472.5
-2329.516,639.52,-382472.5
-2343.536,635.04,-382472.5
-2344.746,628.24,-382472.5
-3930.266,896.36,-382472.5
-3871.116,874.51,-382472.5
-3792.146,849.71,-382472.5
-3872.906,851.67,-382472.5
-3872.776,840.1,-382472.5
-3858.776,826.33,-382472.5
-2291.416,570.95,-382472.5
-3791.086,793.03,-382472.5
-3611.766,754.92,-382472.5
-3635.096,747.61,-382472.5
-2987.296,643.73,-382472.5
-2941.986,628.5,-382472.5
-3081.876,639.06,-382472.5
-2906.686,606.32,-382472.5
-2888.976,595.39,-382472.5
-2538.976,541.74,-382472.5
-2384.146,514.75,-382472.5
-2425.706,512.83,-382472.5
-2398.756,502.44,-382472.5
-2444.276,500.71,-382472.5
-2406.346,489.18,-382472.5
-2430.996,484.84,-382472.5
-2488.436,483.91,-382472.5
-2507.106,478.57,-382472.5
-2282.046,448.17,-382472.5
-2323.516,445.6,-382472.5
-2282.366,434.82,-382472.5
-2346.716,434.15,-382472.5
-2315.476,424.44,-382472.5
-2267.266,413.44,-382472.5
-3572.156,517.38,-382472.5
-2309.246,403.61,-382472.5
-2364.616,401.22,-382472.5
-2459.876,401.55,-382472.5
-2444.446,393.24,-382472.5
-2387.096,382.08,-382472.5
-2342.676,372.13,-382472.5
-2281.246,361.35,-382472.5
-2289.646,355.21,-382472.5
-2209.186,343.84,-382472.5
-2230.516,338.58,-382472.5
-2202.906,330.64,-382472.5
-2261.166,327.11,-382472.5
-2492.226,331.33,-382472.5
-2483.566,323.7,-382472.5
-2472.876,316.04,-382472.5
-3290.576,339.92,-382472.5
-3230.956,328.25,-382472.5
-2331.736,289.91,-382472.5
-2368.936,284.22,-382472.5
-2371.126,277.4,-382472.5
-2632.226,276.63,-382472.5
-2485.426,265.96,-382472.5
-2517.556,259.31,-382472.5
-2472.676,251.33,-382472.5
-2566.766,245.26,-382472.5
-2627.846,238.34,-382472.5
-2620.896,230.67,-382472.5
-3005.936,206.77,-382472.5
-2880.896,198.74,-382472.5
-2888.836,190.3,-382472.5
-2993.746,180.7,-382472.5
-3042.636,171.3,-382472.5
-3052.486,162.29,-382472.5
-3004.336,154.39,-382472.5
-2336.326,161.09,-382472.5
-2484.106,150.46,-382472.5
-2683.826,137.46,-382472.5
-2665.596,130.23,-382472.5
-2553.406,126.38,-382472.5
-2311.306,128.07,-382472.5
-2247.096,123.96,-382472.5
-2211.856,118.95,-382472.5
-2186.596,113.69,-382472.5
-2173.306,107.98,-382472.5
-2198.956,100.31,-382472.5
-2381.326,83.84,-382472.5
-2335.016,79.6,-382472.5
-2463.376,64.96,-382472.5
-2479.896,56.72,-382472.5
-2492.396,48.65,-382472.5
-2471.946,42.8,-382472.5
-2458.466,36.56,-382472.5
-2425.036,31.91,-382472.5
-2427.476,24.63,-382472.5
-2451.836,15.55,-382472.5
3743.852,4571.84,-382649.65625
3705.162,4552.33,-382649.65625
3665.662,4557.03,-382649.65625
3654.302,4569.22,-382649.65625
3975.772,5008.21,-382649.65625
3954.172,5010.51,-382649.65625
3941.472,5023.55,-382649.65625
3998.812,5424.88,-382649.65625
3975.752,5426.17,-382649.65625
3772.702,5343.47,-382649.65625
3763.672,5362.5,-382649.65625
3739.512,5392.44,-382649.65625
3723.262,5401.69,-382649.65625
415.932,5151.17,-382649.65625
402.962,5169.32,-382649.65625
388.942,5175.47,-382649.65625
379.752,5245.39,-382649.65625
390.062,5586.57,-382649.65625
222.412,4743.35,-382649.65625
209.462,4748.98,-382649.65625
196.322,4750.58,-382649.65625
216.952,5571.45,-382649.65625
201.482,5575.07,-382649.65625
156.902,4757.15,-382649.65625
142.902,4733.61,-382649.65625
-2363.768,6826.47,-382649.65625
-2384.348,6823.34,-382649.65625
-2400.498,6807.93,-382649.65625
-2602.698,4781.29,-382649.65625
-2618.958,4778.91,-382649.65625
-2858.038,1007.19,-382649.65625
-2863.558,990.83,-382649.65625
-2985.958,1005.44,-382649.65625
-2945.678,985.61,-382649.65625
-3909.228,1225.88,-382649.65625
-3782.328,1181.32,-382649.65625
-3782.218,1169.58,-382649.65625
-3812.148,1165.37,-382649.65625
-3823.628,1156.44,-382649.65625
-3817.608,1143.19,-382649.65625
-3835.848,1135.83,-382649.65625
-3670.188,1084.75,-382649.65625
-2844.108,880.05,-382649.65625
-2855.778,874.04,-382649.65625
-2774.808,846.84,-382649.65625
-2668.348,814.41,-382649.65625
-2629.078,797.56,-382649.65625
-2622.948,788.21,-382649.65625
-3949.108,1066.44,-382649.65625
-2831.638,816.66,-382649.65625
-3525.318,953.56,-382649.65625
-3527.458,943.31,-382649.65625
-3547.198,936.65,-382649.65625
-3550.258,926.54,-382649.65625
-3693.588,944.13,-382649.65625
-2797.538,758.62,-382649.65625
-2787.318,748.23,-382649.65625
-2714.178,726.05,-382649.65625
-2698.938,715.06,-382649.65625
-2680.708,703.62,-382649.65625
-2676.208,694.77,-382649.65625
-2613.588,675.7,-382649.65625
-2560.728,658.7,-382649.65625
-2505.818,641.67,-382649.65625
-2453.788,625.47,-382649.65625
-2490.498,624.19,-382649.65625
-2423.558,605.94,-382649.65625
-2495.798,610.18,-382649.65625
-2469.268,598.62,-382649.65625
-2549.458,603.52,-382649.65625
-2469.478,583.98,-382649.65625
-2484.398,578.83,-382649.65625
-3796.968,760.09,-382649.65625
-3305.748,669.9,-382649.65625
-3354.628,666.71,-382649.65625
-3274.628,646.24,-382649.65625
-3291.738,638.77,-382649.65625
-3372.558,629.27,-382649.65625
-2561.578,521.99,-382649.65625
-3121.648,580.01,-382649.65625
-2960.748,552.46,-382649.65625
-2444.898,486.39,-382649.65625
-2621.648,498.33,-382649.65625
-2436.488,471.14,-382649.65625
-2653.098,486.15,-382649.65625
-2633.978,476.46,-382649.65625
-2589.928,464.49,-382649.65625
-2600.598,457.9,-382649.65625
-2604.288,450.61,-382649.65625
-2655.768,447.5,-382649.65625
-2746.108,447.38,-382649.65625
-2863.388,448.94,-382649.65625
-2933.838,446.13,-382649.65625
-3002.298,442.75,-382649.65625
-3012.928,434.76,-382649.65625
-2524.748,391.73,-382649.65625
-2710.838,396.87,-382649.65625
-2658.458,385.59,-382649.65625
-2660.948,377.99,-382649.65625
-2669.388,370.72,-382649.65625
-3165.568,381.26,-382649.65625
-3159.048,371.71,-382649.65625
-2857.198,340.08,-382649.65625
-2727.658,326.46,-382649.65625
-2675.008,316.52,-382649.65625
-2684.288,309.07,-382649.65625
-2687.548,301.37,-382649.65625
-2652.808,292.53,-382649.65625
-2506.068,280.95,-382649.65625
-2324.298,269.41,-382649.65625
-2281.458,261.77,-382649.65625
-2186.598,253.47,-382649.65625
-2188.698,247.15,-382649.65625
-2234.778,241.34,-382649.65625
-2867.828,240.48,-382649.65625
-2818.888,231.85,-382649.65625
-2286.928,222.02,-382649.65625
-2266.938,215.38,-382649.65625
-2311.928,208.67,-382649.65625
-2425.898,201.31,-382649.65625
-2617.838,192.62,-382649.65625
-2694.758,184.13,-382649.65625
-2742.658,175.62,-382649.65625
-2760.528,167.34,-382649.65625
-2734.378,159.84,-382649.65625
-2790.198,150.6,-382649.65625
-2814.988,141.85,-382649.65625
-2771.778,134.91,-382649.65625
-2263.788,143.03,-382649.65625
-2320.538,134.47,-382649.65625
-2336.288,127.13,-382649.65625
-2251.088,123.79,-382649.65625
-2311.758,114.61,-382649.65625
-2607.138,94.17,-382649.65625
-2404.668,89.56,-382649.65625
-2321.418,87.15,-382649.65625
-2373.948,77.33,-382649.65625
-2379.518,70.07,-382649.65625
-2382.088,62.97,-382649.65625
-2224.978,66.52,-382649.65625
-2225.538,59.99,-382649.65625
-2158.248,58.39,-382649.65625
-2294.398,41.79,-382649.65625
-2317.808,33.25,-382649.65625
-2360.128,23.02,-382649.65625
3709.05,4556.89,-382846
3670.17,4562.38,-382846
3646.57,4560.03,-382846
3950.97,5006.65,-382846
3939.55,5021.23,-382846
3979.31,5399.5,-382846
3970.88,5419.81,-382846
3955.72,5431.36,-382846
3767.95,5337.02,-382846
3751.85,5346.36,-382846
3736.57,5388.39,-382846
3716.25,5391.94,-382846
374.04,5170.61,-382846
362.91,5216.56,-382846
369.93,5523.85,-382846
209.27,4744.98,-382846
195.78,4738.59,-382846
216.9,5570.45,-382846
201.08,5565.07,-382846
156.36,4742.16,-382846
143.22,4743.61,-382846
-2381.65,6815.82,-382846
-2401.19,6809.81,-382846
-2613.99,4770.24,-382846
-2625.74,4760.02,-382846
-3945.38,1458.72,-382846
-3943.25,1445.46,-382846
-3943.95,1433.1,-382846
-3964.69,1426.9,-382846
-3913.13,1214.77,-382846
-3821.01,1179.38,-382846
-3371.66,1055.44,-382846
-3701.68,1103.59,-382846
-3599.17,1067.9,-382846
-3568.53,1049.68,-382846
-3524.18,1028.5,-382846
-3520.68,1016.92,-382846
-3561.05,1015.24,-382846
-3685.8,1020.83,-382846
-3230.66,911.38,-382846
-3139.75,882.22,-382846
-3435.5,913.9,-382846
-2374.7,690.67,-382846
-2206.36,650.23,-382846
-2222.34,646.69,-382846
-2098.85,616.33,-382846
-2160.94,621.73,-382846
-2091.32,602.31,-382846
-2060.96,590.49,-382846
-2090.59,589.63,-382846
-2126.13,589.64,-382846
-2137.07,585.18,-382846
-2128.28,577.29,-382846
-2112.56,568.3,-382846
-2117.52,562.81,-382846
-2137.28,559.69,-382846
-2146.18,554.73,-382846
-2149.13,548.81,-382846
-2155.04,543.32,-382846
-2162.91,538.09,-382846
-2161.86,531.52,-382846
-2159.8,524.81,-382846
-2201.29,524.25,-382846
-2219.03,520.18,-382846
-2235.76,515.87,-382846
-2245.55,510.55,-382846
-2257.31,505.44,-382846
